"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.029600001E-2,4.528826103E-4,2.523418516E-6,6.233777385E-4
1.607880000E-1,1.957446337E-3,1.458116341E-3,-6.205376703E-4
2.612800000E-1,2.488155849E-3,-2.813766245E-3,-1.252817106E-3
3.617720000E-1,-2.863856964E-3,1.675551757E-3,-9.571295232E-4
4.622650000E-1,7.319739088E-4,-1.328278799E-3,-1.541371341E-3
5.627570000E-1,5.374681205E-4,7.698964328E-4,1.070748549E-4
6.632490000E-1,-1.034427434E-3,-1.026568469E-3,-1.145764953E-3
7.637410000E-1,8.866256103E-4,1.716530416E-3,1.170878764E-3
8.642290000E-1,1.391496509E-3,-2.429893706E-3,4.989737645E-4
9.647210000E-1,1.172760502E-3,1.444351859E-3,-5.712457933E-4
1.065213000E0,2.141802572E-3,9.645055979E-4,3.738417290E-4
1.165705000E0,-2.204561606E-3,4.943558015E-4,9.602513164E-4
1.266197000E0,-2.084191889E-3,-3.901664168E-4,-2.449264284E-4
1.366690000E0,1.258024015E-3,3.764749505E-3,2.211381216E-4
1.467182000E0,1.096860506E-3,1.627744175E-3,9.271749295E-4
1.567674000E0,-2.830758691E-3,9.646136314E-4,-1.163439476E-3
1.668165000E0,1.721426845E-3,2.512669191E-3,2.267754171E-4
1.768657000E0,-1.210359856E-3,-3.420356661E-4,2.676520962E-4
1.869149667E0,2.304056659E-3,3.727907315E-4,-1.800390193E-3
1.969641667E0,5.521923304E-4,4.393528216E-4,1.686157193E-3
2.070133667E0,1.094472595E-3,1.158378087E-3,-7.979872171E-4
2.170625667E0,1.405971125E-4,-2.032093704E-3,-9.152907878E-4
2.271117667E0,1.293252222E-3,-1.765032299E-3,1.645561308E-3
2.371609667E0,-1.003252342E-3,2.413163893E-4,-1.112629776E-3
2.472101667E0,8.779577911E-5,1.100425143E-3,6.856860127E-4
2.572593667E0,3.258595243E-4,7.396596484E-4,-2.553435043E-4
2.673084667E0,2.212785184E-4,1.487252302E-4,2.689545276E-3
2.773576667E0,6.050849333E-4,2.294047736E-3,5.423265975E-4
2.874068542E0,-2.048567869E-3,-7.300078869E-5,1.960546011E-3
2.974560542E0,-1.753864810E-3,2.795650624E-3,-4.813228734E-4
3.075051542E0,1.580465585E-3,1.799838152E-3,1.592176501E-3
3.175543542E0,-1.084696501E-3,-1.187366433E-3,5.557031836E-4
3.276035542E0,3.797682002E-4,1.373859122E-4,1.259781886E-3
3.376526542E0,-1.476611011E-3,1.821366604E-3,4.643967841E-4
3.477018542E0,9.502572939E-4,2.639642917E-4,-1.729423646E-3
3.577510542E0,2.050166950E-4,1.158896368E-3,-2.651428338E-3
3.678001542E0,4.406315275E-3,-4.092375748E-4,2.855265047E-4
3.778493542E0,-3.900220618E-4,-6.668334827E-4,-1.399661647E-3
3.878984292E0,-1.566553488E-3,5.062390119E-4,-9.375121444E-4
3.979476292E0,-1.389339566E-3,-1.626621932E-3,1.432976685E-3
4.079967292E0,2.603983507E-3,3.475858830E-4,-3.273258917E-4
4.180459292E0,5.386304110E-5,2.362713218E-3,1.110393321E-3
4.280951292E0,-4.858747125E-4,-1.706819981E-3,-2.808636054E-6
4.381442292E0,-3.083609045E-4,-1.239492092E-3,2.467529848E-3
4.481933292E0,2.014404163E-4,-7.488019764E-5,2.580764005E-3
4.582425292E0,-2.735807560E-3,5.909311585E-4,7.833580021E-4
4.682916292E0,-9.144600481E-4,-1.874845475E-3,-9.253991302E-4
4.783408292E0,6.302511320E-4,3.226650879E-4,1.709864475E-3
4.883899417E0,4.563480616E-5,2.096016891E-3,-1.304588164E-3
4.984390417E0,5.972664803E-5,-6.450000219E-4,2.877658699E-4
5.084882417E0,-7.112799212E-4,-5.408423021E-4,-9.591791313E-4
5.185373417E0,1.293197274E-4,-1.734306104E-3,-1.523112413E-3
5.285864417E0,-2.419268712E-4,8.150432259E-4,-1.021589385E-3
5.386356417E0,-7.364293560E-4,1.398529392E-3,-1.151633915E-4
5.486847417E0,4.191119224E-4,-2.752621658E-4,-9.633097798E-4
5.587338417E0,-5.738232285E-4,-3.614629852E-3,6.729883607E-4
5.687830417E0,7.585007697E-4,-8.244020864E-4,1.302176155E-3
5.788321417E0,5.111461505E-4,-1.259681303E-3,3.795303637E-3
5.888812625E0,4.795286804E-4,-2.233417239E-3,7.670088671E-4
5.989303625E0,-1.963063143E-3,5.741445348E-4,-2.054779325E-4
6.089794625E0,-1.473557204E-3,-3.382315161E-3,3.522350453E-4
6.190286625E0,7.635932416E-4,-1.052123494E-3,1.953081228E-4
6.290777625E0,2.411752008E-3,-1.360553782E-3,5.828277208E-4
6.391268625E0,-5.298014730E-4,-5.135596730E-4,-2.740232740E-4
6.491759625E0,-3.213584423E-4,7.182140835E-4,-1.535537187E-3
6.592250625E0,-1.623537391E-4,2.909156494E-3,-8.105642628E-4
6.692741625E0,-2.837236971E-4,3.036849666E-3,5.258573219E-4
6.793232042E0,4.188986495E-4,-8.702799678E-4,4.581646062E-4
6.893723042E0,-1.111268997E-3,-1.506248489E-3,-1.137984218E-3
6.994214042E0,-1.617157832E-4,2.117913682E-3,-2.156519564E-3
7.094705042E0,-1.657120883E-3,7.806140929E-4,6.153383292E-4
7.195196042E0,-7.263589650E-4,-1.982804388E-4,-3.282299731E-3
7.295687042E0,9.292205796E-4,6.205276586E-4,7.175593637E-4
7.396178042E0,-7.279729471E-4,-4.837182350E-4,-6.434023380E-4
7.496669042E0,1.627788879E-3,1.577065326E-3,1.724027330E-3
7.597160042E0,1.108335331E-3,-1.277753618E-3,-2.735538874E-4
7.697651042E0,7.888460532E-4,-7.517114282E-4,3.351708874E-4
7.798142375E0,-1.870337874E-4,-2.282653470E-3,1.075310633E-3
7.898633375E0,-6.305398419E-4,5.676713772E-4,4.960193764E-4
7.999124375E0,1.017339528E-4,-2.273102757E-3,5.687812809E-4
8.099615375E0,1.119134016E-3,-3.838916309E-4,1.744676149E-3
8.200106375E0,1.142853871E-4,-1.199823339E-3,1.750061521E-3
8.300597375E0,1.499583945E-3,2.910257317E-4,-6.929538213E-4
8.401087375E0,-1.103171147E-3,-1.467355993E-3,-6.409061607E-4
8.501578375E0,-7.945811376E-4,-1.011739019E-3,-3.498909064E-5
8.602069375E0,-2.860336564E-3,2.698388416E-3,-7.893026341E-4
8.702560375E0,-1.211198978E-3,9.253481403E-5,-5.659547169E-4
8.803052042E0,2.205516212E-3,2.718372270E-4,2.171497792E-3
8.903543042E0,-9.232712910E-4,2.232077532E-4,-2.720530843E-3
9.004034042E0,-2.598826773E-3,-6.747557782E-4,9.404257871E-4
9.104525042E0,1.512206160E-3,-1.578897238E-3,-5.444325507E-4
9.205016042E0,3.407383338E-4,6.704311818E-5,1.912139356E-3
9.305506042E0,-6.343703717E-5,2.954522613E-3,2.663198858E-3
9.405997042E0,1.409932971E-3,1.896121539E-3,6.587821990E-4
9.506488042E0,-1.016277820E-3,2.809017431E-3,6.046786439E-4
9.606979042E0,1.091725193E-3,2.375099342E-3,9.146241937E-4
9.707470042E0,7.542055100E-4,-3.146061208E-3,4.493063316E-4
9.807960875E0,-9.196847677E-4,1.598119736E-3,1.841741148E-3
9.908451875E0,-2.910027280E-3,3.747205250E-3,4.476348404E-4
1.000894287E1,-2.076754346E-3,-1.363526564E-3,-6.862876471E-4
1.010943388E1,-1.167005859E-3,-1.090602018E-4,4.756248090E-4
1.020992488E1,-1.210915856E-3,1.589934342E-3,1.248868648E-3
1.031041587E1,2.694828436E-3,-1.111871563E-3,-2.963885199E-3
1.041090688E1,-1.618776470E-3,5.559790879E-4,6.989175454E-4
1.051139788E1,4.812506959E-4,2.624164335E-3,1.736413455E-3
1.061188887E1,4.820199683E-4,-4.330673255E-4,-1.082614297E-3
1.071237988E1,7.486287504E-4,-2.101692371E-3,-6.818980910E-4
1.081287113E1,-1.307273284E-3,1.826592721E-3,-4.419719335E-4
1.091336212E1,-1.677591354E-3,1.327508595E-3,-2.075368538E-4
1.101385313E1,4.567569122E-4,-2.096670680E-3,-1.110010315E-3
1.111434413E1,1.409603283E-4,-2.240885049E-3,-1.200331259E-3
1.121483512E1,1.015755348E-3,1.677127555E-3,-2.144020982E-5
1.131532613E1,2.613917924E-3,-1.301223412E-3,4.406489898E-4
1.141581713E1,1.282494515E-3,-1.288285013E-3,7.771796081E-4
1.151630812E1,9.020641446E-4,-2.270867117E-4,-9.118958842E-4
1.161679913E1,1.741480082E-5,7.017091848E-4,4.339623265E-4
1.171729013E1,8.403491229E-4,4.327371716E-4,-3.224037588E-3
1.181778462E1,8.088834584E-4,1.652934123E-3,6.335827056E-4
1.191827563E1,-8.219853044E-4,-7.467628457E-4,7.718882989E-4
1.201876662E1,-1.098960638E-5,-5.272910930E-4,7.161418907E-4
1.211925762E1,1.360168681E-3,1.503984910E-3,1.193455886E-3
1.221974863E1,4.268921912E-4,-2.794208471E-3,-2.625766210E-4
1.232023962E1,-2.805888653E-4,-2.960682381E-3,2.114314353E-3
1.242073062E1,-8.646128699E-4,2.904537600E-3,1.303604571E-3
1.252122163E1,7.734633982E-5,8.187396452E-4,-1.381368609E-3
1.262171262E1,9.320070967E-4,6.685117260E-4,1.288733212E-3
1.272220362E1,2.314721234E-3,1.578547060E-3,8.378177881E-4
1.282269038E1,-1.260486431E-3,9.369449690E-4,8.056918159E-5
1.292318137E1,2.844044939E-4,-2.916339319E-3,1.004849793E-3
1.302367238E1,-2.062506974E-4,-1.379018649E-3,-1.314810012E-3
1.312416338E1,8.034510538E-4,9.620687924E-4,1.336043002E-3
1.322465437E1,1.264707185E-3,-4.419707693E-4,-8.997991681E-4
1.332514538E1,-1.509300433E-3,7.190937176E-4,-1.348866615E-3
1.342563638E1,-3.846620210E-3,8.823904209E-4,5.619747099E-4
1.352612737E1,-2.670390531E-4,-2.363059204E-3,-8.016622160E-4
1.362661838E1,-1.520987600E-3,9.799422696E-5,-2.339252271E-3
1.372710938E1,6.875311956E-4,1.067237929E-3,2.468544990E-3
1.382759975E1,5.118846893E-4,1.530465204E-3,-2.239707392E-3
1.392809075E1,-4.608081654E-4,-3.040002659E-3,-2.500422997E-3
1.402858175E1,-4.816362634E-4,6.740163080E-4,-2.220253227E-3
1.412907275E1,1.763434149E-3,-9.962986223E-4,9.979989845E-4
1.422956275E1,1.465203241E-3,-1.424649265E-3,4.961192608E-4
1.433005375E1,-1.061807387E-3,3.344905563E-4,1.607364975E-3
1.443054475E1,-1.799026504E-4,-1.760992222E-3,1.180519816E-3
1.453103575E1,1.091899350E-3,-6.571030244E-4,2.479264513E-4
1.463152675E1,4.464685917E-4,1.264190301E-3,9.824279696E-4
1.473201775E1,1.336238347E-3,-1.024096273E-3,-6.397087127E-4
1.483250975E1,-1.446182840E-3,-1.996996347E-3,3.653045278E-4
1.493300075E1,-2.621794119E-4,-1.951078884E-4,3.147665411E-4
1.503349175E1,3.270516172E-4,-2.164094709E-3,4.330051597E-4
1.513398275E1,1.479294151E-4,-4.004436545E-3,-5.807983689E-4
1.523447375E1,-2.163707279E-3,1.621195115E-4,1.624208875E-3
1.533496475E1,-2.063451335E-3,2.183443867E-3,2.081681974E-3
1.543545575E1,1.273301430E-3,-1.277315430E-3,-2.454756759E-4
1.553594675E1,1.993739046E-3,-1.761846710E-3,-1.937796827E-3
1.563643675E1,2.270793542E-3,2.931467257E-3,1.948925201E-3
1.573692775E1,8.094646037E-4,-1.252002548E-3,-9.432318620E-4
1.583741850E1,6.618443877E-5,-4.285182804E-4,-3.755767830E-5
1.593790950E1,2.572536469E-4,-3.006686457E-4,-3.512322670E-3
1.603840050E1,2.528368495E-3,-4.628798924E-4,7.363036275E-6
1.613889150E1,2.178652212E-4,6.604231894E-4,-7.491745055E-4
1.623938250E1,-2.669845708E-3,-5.456185900E-4,-2.532324288E-4
1.633987350E1,1.641757786E-3,6.452905945E-4,-7.486415561E-4
1.644036450E1,8.551795036E-4,-1.648721285E-3,-4.266249016E-5
1.654085450E1,-5.934964865E-4,-2.560182475E-4,1.458993647E-4
1.664134550E1,-6.866427138E-4,-1.463383436E-3,2.289961558E-4
1.674183650E1,-2.133911476E-4,8.076056838E-4,-2.977552358E-4
1.684232737E1,1.132478938E-3,4.014936276E-4,1.477727899E-3
1.694281838E1,-1.723976806E-3,2.420125529E-4,-7.190534379E-4
1.704330938E1,1.161054708E-3,9.796218947E-4,-1.786488574E-4
1.714379938E1,-1.317936927E-3,-7.787677459E-4,-3.968225792E-4
1.724429038E1,1.856312156E-5,-2.135988325E-3,-7.002393249E-4
1.734478137E1,-5.155494437E-4,2.387911081E-5,2.042825799E-3
1.744527238E1,2.573318779E-4,-8.247639053E-4,2.848568838E-3
1.754576338E1,-2.932309173E-3,2.935505472E-4,1.789746108E-3
1.764625337E1,2.770423889E-4,7.825680077E-4,1.017020782E-3
1.774674438E1,1.495909877E-3,-7.312297821E-4,7.833312266E-4
1.784723562E1,1.013277099E-3,-5.184053443E-4,-2.659857273E-5
1.794772662E1,-1.851340756E-3,-1.898290124E-3,3.147257958E-4
1.804821763E1,-1.430049539E-3,-9.746919386E-4,1.038396964E-3
1.814870762E1,-3.039110452E-4,1.610062551E-3,1.396867447E-4
1.824919863E1,-9.519187734E-4,1.680891495E-3,-4.728592467E-4
1.834968962E1,2.940744162E-4,2.474509180E-3,2.885668073E-4
1.845018062E1,-1.824696548E-3,2.307407558E-4,1.562043326E-3
1.855067063E1,-1.308479346E-3,-2.582388464E-3,-2.309944481E-3
1.865116162E1,1.757138409E-3,4.827869125E-4,8.333844598E-4
1.875165263E1,1.772679389E-4,5.055759102E-4,1.868384425E-4
1.885214237E1,-1.403633505E-4,7.011368871E-5,1.823260216E-3
1.895263338E1,-5.631623790E-4,1.501413062E-4,9.827660397E-4
1.905312438E1,1.054520719E-3,2.220497467E-3,2.105541760E-3
1.915361537E1,6.440887228E-4,-9.651673026E-4,-8.451819886E-4
1.925410538E1,-2.107156441E-3,-1.285912935E-3,7.533873431E-4
1.935459637E1,2.113857307E-3,-3.766305745E-4,-4.732077941E-4
1.945508738E1,6.634714082E-4,9.269076400E-4,-3.345021978E-4
1.955557737E1,-5.789333954E-4,-2.189715859E-3,-4.791987594E-4
1.965606838E1,8.007120341E-4,-1.690770499E-3,-1.361020375E-3
1.975655938E1,-2.196626738E-3,-1.053453889E-3,1.742213266E-3
1.985705337E1,-8.444860578E-5,2.835136838E-4,-7.429539692E-4
1.995754438E1,9.630797431E-4,-5.087149329E-4,-7.052279543E-4
2.005803537E1,7.550781593E-4,1.565458719E-3,8.273411077E-4
2.015852637E1,-8.448986337E-4,-1.847356558E-3,1.400413690E-3
2.025901637E1,-4.566926509E-4,-4.839641042E-4,3.871910740E-4
2.035950737E1,2.507837489E-4,-6.328909658E-4,-6.142654456E-5
2.045999738E1,1.195856370E-3,-1.221657265E-3,-2.892825985E-3
2.056048837E1,-6.239758804E-4,-2.204362303E-3,-1.174928620E-3
2.066097938E1,-7.047001272E-4,6.703678519E-4,2.285772935E-4
2.076146937E1,4.071276635E-4,-1.113345381E-3,-1.948940568E-3
2.086195642E1,-1.619079150E-3,-8.208225481E-4,-1.439383137E-3
2.096244742E1,1.480512321E-3,-1.601967961E-5,2.372416202E-4
2.106293742E1,7.755570114E-4,3.938554320E-3,1.039930852E-3
2.116342842E1,-2.709477209E-3,-1.167794690E-4,-2.619675361E-4
2.126391842E1,-3.114978783E-3,3.587580286E-4,1.001362689E-4
2.136440942E1,3.505800851E-3,-4.469663836E-4,1.420711633E-3
2.146489942E1,8.179182187E-4,-1.502473373E-3,1.453626435E-3
2.156539042E1,6.540706381E-4,-1.725074835E-3,-2.396362368E-3
2.166588042E1,-9.687971324E-4,-1.361228991E-3,-3.107630182E-4
2.176637142E1,1.027819701E-3,3.443150781E-4,1.543673687E-3
2.186686187E1,2.986015752E-4,8.721053600E-4,-8.346471004E-4
2.196735288E1,3.262301907E-4,-2.125419676E-3,-2.165535931E-3
2.206784287E1,-6.442228332E-4,4.197759554E-4,5.840130616E-4
2.216833388E1,-8.987775072E-4,2.828524448E-4,1.524124527E-3
2.226882387E1,2.290291712E-3,-1.206572168E-3,4.544807598E-5
2.236931388E1,2.482181415E-3,-4.291171208E-4,-2.014404163E-5
2.246980487E1,-7.114000618E-4,3.839470446E-5,-3.239978105E-4
2.257029488E1,8.783927187E-4,-1.143786125E-3,7.689092308E-5
2.267078487E1,5.646515638E-4,-6.123781204E-4,1.052002190E-3
2.277127588E1,4.168797284E-3,1.388755627E-3,8.849848527E-4
2.287176562E1,1.770257019E-3,2.336469479E-4,1.103309914E-4
2.297225563E1,7.370831445E-4,-1.999679953E-3,-4.821876064E-5
2.307274562E1,4.567261785E-4,-1.810761169E-4,4.564737901E-4
2.317323663E1,1.930607483E-3,1.406700350E-3,-1.186164329E-3
2.327372662E1,-1.277148724E-3,-1.489911694E-3,-9.183555376E-4
2.337421663E1,-8.570263162E-4,-1.892178319E-3,-1.527671702E-4
2.347470663E1,1.058299094E-3,-9.239860810E-4,-1.909954590E-3
2.357519662E1,-1.033814624E-4,-2.069352195E-4,1.740814419E-3
2.367568663E1,1.316174865E-3,9.374013171E-4,1.135332510E-3
2.377617662E1,-1.772034913E-3,1.104088500E-3,-1.004477032E-3
2.387666688E1,5.721682683E-4,1.443523914E-3,-1.033230685E-3
2.397715787E1,2.309130505E-3,-4.050275311E-5,-1.119719585E-3
2.407764788E1,-1.099217683E-3,1.333625987E-4,-8.403207175E-4
2.417813787E1,-2.060566097E-3,2.724251244E-3,-9.175217710E-4
2.427862787E1,1.779280603E-3,-1.438594423E-3,-2.120781690E-3
2.437911788E1,1.486242749E-3,-7.988731377E-4,-1.061111223E-3
2.447960787E1,2.239931375E-3,4.148678854E-4,1.074471278E-3
2.458009788E1,1.763823442E-3,-9.148162790E-4,1.272899797E-3
2.468058688E1,7.360558957E-4,3.423499875E-4,5.382043310E-5
2.478107687E1,-9.962832555E-4,2.550478093E-4,-1.269225031E-4
2.488156987E1,9.456649423E-6,-4.660943523E-5,-4.787836224E-4
2.498205988E1,-2.745107748E-3,6.873225793E-4,-1.521271188E-4
2.508254987E1,1.077421010E-3,1.452487893E-3,2.698427998E-4
2.518303988E1,-1.145349815E-4,-3.125369549E-4,-1.944416435E-3
2.528352988E1,5.266778171E-4,2.755634021E-3,1.215848373E-3
2.538401987E1,2.366101369E-3,1.844945829E-3,-1.720964559E-3
2.548450888E1,7.628742605E-5,-2.422830090E-3,-8.627937641E-4
2.558499888E1,-2.378234640E-3,8.561187424E-4,1.765252091E-3
2.568548887E1,-1.183487475E-4,-1.054302789E-3,3.054623958E-4
2.578597888E1,1.636784524E-3,-9.345179424E-4,1.695198705E-3
2.588646438E1,-2.141004428E-3,1.928302459E-3,-2.174172550E-5
2.598695437E1,6.036367267E-4,2.356570214E-3,-1.955129672E-3
2.608744438E1,2.094118856E-3,-1.556356438E-4,1.569163054E-3
2.618793437E1,-1.106263138E-3,-9.993892163E-4,-7.662929129E-4
2.628842337E1,-1.959852874E-3,1.449617557E-4,5.074846558E-4
2.638891338E1,3.520582803E-3,-2.860200591E-3,-2.542291768E-4
2.648940337E1,2.979324199E-3,-5.580149591E-4,-7.964812685E-4
2.658989237E1,-1.959459856E-3,1.883599907E-5,-2.116494579E-3
2.669038238E1,-1.010268927E-3,4.611792974E-4,1.116027357E-3
2.679087138E1,4.648976028E-5,-1.129634678E-3,9.800649714E-4
2.689136204E1,-4.161885008E-4,1.547052991E-3,4.964768887E-4
2.699185204E1,-1.654094085E-3,5.901185796E-4,2.217036672E-4
2.709234104E1,-5.603767931E-4,-7.821549661E-4,-5.304485094E-4
2.719283104E1,-2.062565647E-3,1.391586848E-3,-2.604820766E-4
2.729332004E1,-9.263465181E-4,-3.648926504E-4,-1.249393448E-3
2.739381004E1,-5.989540368E-4,-5.776621401E-4,-1.389012672E-3
2.749429904E1,6.443727762E-5,6.337594241E-4,-7.270385977E-4
2.759478904E1,2.601556480E-4,-1.721645705E-3,2.004918642E-4
2.769527804E1,1.027708873E-3,-2.645593602E-3,-3.822939470E-5
2.779576804E1,1.251408830E-4,1.949476078E-3,-1.826578635E-3
2.789625654E1,-7.723551244E-5,4.860735498E-4,7.113956381E-4
2.799674654E1,2.135382034E-3,1.535904594E-3,-8.399188519E-4
2.809723554E1,2.838504501E-3,1.418424305E-3,-7.966703270E-4
2.819772454E1,-2.771912143E-3,-2.077671699E-3,-4.396976437E-4
2.829821454E1,1.587915234E-3,4.856269807E-4,-1.079556183E-3
2.839870354E1,2.482691780E-3,-1.873241272E-3,-1.545182895E-3
2.849919354E1,2.959263511E-3,-1.066033263E-3,8.100993000E-4
2.859968254E1,6.903801113E-5,6.778007373E-4,-1.713777892E-4
2.870017154E1,6.438102573E-4,1.798131038E-3,-7.441919297E-5
2.880066154E1,-3.278786317E-4,-5.503366701E-4,1.634745160E-3
2.890115092E1,-3.972118720E-4,-1.663768198E-3,-1.038606279E-3
2.900163992E1,6.477311254E-4,1.828655135E-3,6.139103789E-4
2.910212992E1,3.346344456E-4,1.341036055E-3,-8.500204422E-5
2.920261892E1,-2.774279565E-4,-3.372132545E-3,-1.181056956E-3
2.930310792E1,-6.294306368E-4,-3.232043236E-4,6.959098391E-5
2.940359692E1,-2.119478770E-3,-1.111993566E-3,-1.046221703E-3
2.950408692E1,2.881778404E-3,-1.313219778E-3,-8.053730708E-4
2.960457592E1,9.459536523E-5,5.185767077E-4,1.855904702E-4
2.970506492E1,1.101240516E-3,3.906581551E-4,-4.577143118E-4
2.980555392E1,6.178934127E-4,1.264541876E-3,5.121631548E-4
2.990604300E1,1.833313145E-3,2.369954716E-3,-4.812940024E-4
